,true_energy,pred_energy,num_heavy_atoms,molecule_mass
66,-362.92266845703125,-362.935648,7,103.12099999999994
67,-459.09393310546875,-459.018999,9,128.12699999999995
68,-401.8013610839844,-401.893696,9,123.15499999999994
69,-387.4214172363281,-387.000875,9,124.18299999999992
70,-471.2973327636719,-471.238736,9,129.11899999999997
71,-364.8194580078125,-364.729299,9,119.16699999999994
72,-385.7867736816406,-385.856834,9,122.16699999999993
73,-396.9084777832031,-396.941094,9,121.14299999999996
74,-458.79052734375,-458.994829,9,128.12699999999995
75,-387.6593017578125,-387.117287,9,124.18299999999992
76,-460.0201416015625,-460.112328,9,130.14299999999997
77,-460.1649169921875,-460.164984,9,130.14299999999997
78,-348.8066711425781,-348.97344,8,112.17199999999993
79,-424.13201904296875,-424.19302,9,128.17099999999994
80,-347.8912353515625,-347.736865,8,110.15599999999995
81,-365.70318603515625,-365.935697,9,121.18299999999994
82,-418.0433349609375,-417.959035,9,124.14299999999996
83,-453.96026611328125,-453.960085,9,126.11499999999997
84,-288.6725158691406,-288.653529,7,95.14499999999995
85,-433.94140625,-434.094506,9,125.13099999999996
86,-401.81512451171875,-401.954723,9,123.15499999999993
87,-416.98138427734375,-416.761944,9,122.12699999999997
88,-453.059814453125,-452.711328,9,124.09899999999998
89,-426.9154052734375,-426.639045,9,132.20299999999997
90,-434.14532470703125,-434.093517,9,125.13099999999997
91,-417.89263916015625,-417.948742,9,124.14299999999994
92,-471.1250305175781,-471.189409,9,129.11899999999997
93,-349.7010803222656,-349.891002,9,120.19499999999992
94,-382.8524169921875,-383.257063,9,124.18699999999994
95,-348.9458923339844,-348.97196,8,112.17199999999994
96,-403.4631042480469,-403.12259,9,125.17099999999992
97,-448.81842041015625,-448.905206,9,124.10299999999998
98,-402.7484130859375,-403.151532,9,125.17099999999994
99,-423.0290832519531,-423.009762,9,126.15499999999993
100,-423.1646728515625,-422.996922,9,126.15499999999993
101,-423.234375,-423.065919,9,126.15499999999993
102,-347.8717041015625,-347.783392,8,110.15599999999993
103,-382.9014587402344,-382.545167,8,110.11199999999995
104,-439.64447021484375,-439.087198,9,127.14299999999994
105,-454.2333984375,-453.976108,9,126.11499999999995
106,-423.4571533203125,-423.015861,9,126.15499999999994
107,-423.1776428222656,-423.035732,9,126.15499999999993
108,-449.25823974609375,-448.932348,9,124.103
109,-416.705810546875,-416.774331,9,122.12699999999995
110,-455.32958984375,-455.15346,9,128.13099999999997
111,-458.9274597167969,-458.989255,9,128.12699999999995
112,-403.34783935546875,-403.122043,9,125.17099999999994
113,-439.0351257324219,-439.040386,9,127.14299999999994
114,-439.13092041015625,-439.045635,9,127.14299999999994
115,-387.21942138671875,-387.083117,9,124.18299999999992
116,-386.0128173828125,-385.905345,9,122.16699999999993
117,-384.68414306640625,-384.637919,9,120.15099999999994
118,-476.50457763671875,-476.221738,9,131.131
119,-347.95159912109375,-347.75197,8,110.15599999999993
120,-401.85345458984375,-401.932235,9,123.15499999999996
121,-387.2389221191406,-387.096665,9,124.18299999999992
122,-382.662353515625,-382.544641,8,110.11199999999995
123,-387.9167175292969,-388.292569,9,126.19899999999991
124,-416.9063720703125,-416.710649,9,122.12699999999997
125,-402.89849853515625,-403.13245,9,125.17099999999994
126,-490.1708068847656,-489.91676,9,128.08699999999996
127,-344.0350646972656,-344.018059,8,110.15999999999994
128,-360.6326904296875,-360.549337,7,99.08899999999997
129,-339.48284912109375,-339.491316,7,96.08899999999997
130,-471.5628356933594,-471.16713,9,129.11899999999997
131,-402.2150573730469,-401.902018,9,123.15499999999994
132,-401.392822265625,-403.187408,9,125.17099999999994
133,-476.6798095703125,-476.196816,9,131.131
134,-421.73223876953125,-421.838588,9,124.13899999999994
135,-380.665283203125,-380.735241,9,120.15499999999996
136,-458.3839111328125,-454.800757,8,115.067403163
137,-437.8468017578125,-437.870938,9,125.12699999999995
138,-386.42120361328125,-386.149556,8,116.15999999999994
139,-379.706787109375,-378.716397,8,110.11599999999997
140,-432.86407470703125,-432.884068,9,123.11499999999997
141,-387.38916015625,-387.049736,9,124.18299999999992
142,-424.4166564941406,-424.226116,9,128.17099999999994
143,-419.3987731933594,-419.176116,9,126.15899999999993
144,-401.90557861328125,-401.966033,9,123.15499999999994
145,-414.732666015625,-414.200532,9,124.14699999999996
146,-455.24383544921875,-455.162852,9,128.13099999999994
147,-434.0283203125,-434.094795,9,125.13099999999994
148,-377.4061279296875,-377.527818,8,108.09999999999997
149,-437.61328125,-438.945752,9,127.14299999999994
150,-363.4854736328125,-363.488431,9,117.15099999999995
151,-389.69207763671875,-389.487222,9,128.21499999999992
152,-424.2878723144531,-424.221178,9,128.17099999999994
153,-387.0673522949219,-387.122657,9,124.18299999999992
154,-388.335205078125,-388.297864,9,126.19899999999993
155,-455.1826477050781,-455.179403,9,128.13099999999994
156,-388.29852294921875,-388.295996,9,126.19899999999991
157,-421.6974792480469,-421.803891,9,124.13899999999994
158,-309.4742736816406,-309.433989,8,104.15199999999994
159,-403.4404296875,-403.11412,9,125.17099999999994
160,-347.67327880859375,-348.035847,7,104.14899999999993
161,-439.8853759765625,-440.303739,9,129.15899999999996
162,-439.14862060546875,-439.07252,9,127.14299999999994
163,-496.2034912109375,-496.125788,9,132.115
164,-440.4111328125,-440.261402,9,129.15899999999996
165,-424.3383483886719,-424.227063,9,128.17099999999994
166,-345.7183532714844,-345.647032,7,100.11699999999995
167,-459.0536193847656,-458.941666,9,128.12699999999995
168,-455.80047607421875,-455.199184,9,128.13099999999997
169,-425.7687683105469,-425.412256,9,130.18699999999995
170,-363.73394775390625,-363.826235,8,111.14399999999995
171,-380.1143493652344,-379.903874,8,112.13199999999996
172,-430.9637451171875,-430.71064,8,113.07599999999998
173,-351.29718017578125,-351.03301,9,122.21099999999991
174,-400.77703857421875,-400.70391,9,121.13899999999995
175,-435.39959716796875,-435.324789,9,127.14699999999995
176,-440.1923828125,-440.309346,9,129.15899999999996
177,-382.08990478515625,-382.055693,9,122.17099999999995
178,-348.90771484375,-348.763128,9,118.17899999999993
179,-387.1519470214844,-387.040215,9,124.18299999999992
180,-423.04412841796875,-422.999322,9,126.15499999999993
181,-419.65081787109375,-419.671171,8,114.09999999999995
182,-383.98138427734375,-383.762243,8,112.12799999999994
183,-365.7188720703125,-365.890604,9,121.18299999999994
184,-402.95867919921875,-403.087249,9,125.17099999999994
185,-416.579345703125,-416.745449,9,122.12699999999997
186,-491.5685119628906,-491.13517,9,130.103
187,-454.1900329589844,-453.940841,9,126.11499999999997
188,-434.16973876953125,-434.073978,9,125.13099999999996
189,-439.1864013671875,-439.102998,9,127.14299999999994
190,-423.2864990234375,-423.026435,9,126.15499999999993
191,-386.635986328125,-387.05556,9,124.18299999999992
192,-424.2995910644531,-424.207103,9,128.17099999999994
193,-454.0610656738281,-454.029463,9,126.11499999999997
194,-439.1786804199219,-439.075976,9,127.14299999999994
195,-379.60418701171875,-379.621093,9,118.13899999999995
196,-310.59326171875,-310.900102,7,100.16099999999993
197,-457.93646240234375,-457.70344,9,126.11099999999996
198,-437.0353698730469,-436.719322,9,123.11099999999998
199,-404.30682373046875,-404.340948,9,127.18699999999991
200,-397.27777099609375,-396.956806,9,121.14299999999996
201,-425.5831604003906,-425.429815,9,130.18699999999995
202,-438.7177734375,-439.053455,9,127.14299999999994
203,-432.9522705078125,-432.898332,9,123.11499999999997
204,-403.28448486328125,-403.084342,9,125.17099999999994
205,-384.5940856933594,-384.628742,9,120.15099999999994
206,-425.75189208984375,-425.419697,9,130.18699999999995
207,-346.43798828125,-346.529128,8,108.13999999999994
208,-351.6500244140625,-351.410757,8,116.20399999999991
209,-438.0150451660156,-437.82643,9,125.12699999999995
210,-457.78631591796875,-457.738698,9,126.11099999999995
211,-367.0540771484375,-367.166698,9,123.19899999999993
212,-402.45166015625,-403.106263,9,125.17099999999992
213,-439.00201416015625,-439.074209,9,127.14299999999994
214,-389.3670349121094,-389.494868,9,128.21499999999992
215,-379.6766357421875,-379.623828,9,118.13899999999995
216,-401.38043212890625,-401.985542,9,123.15499999999993
217,-350.4499816894531,-349.938972,9,120.19499999999992
218,-423.410400390625,-423.011416,9,126.15499999999993
219,-452.48431396484375,-452.753533,9,124.09899999999996
220,-418.25018310546875,-417.992333,9,124.14299999999996
221,-403.4658203125,-403.179344,9,125.17099999999994
222,-420.55908203125,-420.343488,9,128.17499999999993
223,-386.18310546875,-386.153949,8,116.15999999999993
224,-385.4041748046875,-385.872898,9,122.16699999999993
225,-414.11529541015625,-414.194414,9,124.14699999999996
226,-381.0447998046875,-381.120715,8,114.14799999999995
227,-418.0953063964844,-417.960521,9,124.14299999999996
228,-474.89910888671875,-475.028173,9,129.11499999999998
229,-384.5584716796875,-384.599104,9,120.15099999999994
230,-388.5605163574219,-388.293338,9,126.19899999999991
231,-388.47564697265625,-388.239962,9,126.19899999999991
232,-365.6013488769531,-365.929103,9,121.18299999999994
233,-454.1412353515625,-453.984778,9,126.11499999999997
234,-389.64007568359375,-389.484175,9,128.21499999999992
235,-425.66107177734375,-425.419999,9,130.18699999999995
236,-423.9957275390625,-424.200184,9,128.17099999999994
237,-401.7392578125,-401.863514,9,123.15499999999994
238,-475.2706298828125,-475.049681,9,129.11499999999998
239,-550.4856567382812,-550.726104,9,141.1372094890001
240,-387.1021728515625,-387.072982,9,124.18299999999992
241,-348.54718017578125,-348.65833,9,118.17899999999993
242,-457.78472900390625,-457.777638,9,126.11099999999996
243,-347.75567626953125,-347.755683,8,110.15599999999993
244,-424.2264404296875,-424.238125,9,128.17099999999994
245,-439.2970275878906,-439.080152,9,127.14299999999996
246,-385.5067138671875,-385.857877,9,122.16699999999993
247,-420.71978759765625,-420.554773,9,122.12299999999995
248,-404.77911376953125,-404.343279,9,127.18699999999993
249,-451.506591796875,-451.332846,9,128.13499999999996
250,-385.987060546875,-386.157611,8,116.15999999999993
251,-411.99530029296875,-411.766716,9,120.11499999999998
252,-424.1515808105469,-424.219613,9,128.17099999999994
253,-388.368896484375,-388.289724,9,126.19899999999991
254,-440.1711730957031,-440.292919,9,129.15899999999996
255,-459.1398010253906,-458.946379,9,128.12699999999995
256,-438.73101806640625,-439.081756,9,127.14299999999994
257,-403.00152587890625,-402.80713,8,112.10740316299997
258,-453.6778564453125,-453.975162,9,126.11499999999997
259,-455.6070251464844,-455.235678,9,128.13099999999997
260,-423.0990905761719,-423.076295,9,126.15499999999993
261,-461.39013671875,-461.36381,9,132.159
262,-439.24542236328125,-439.128779,9,127.14299999999993
263,-454.08099365234375,-453.999283,9,126.11499999999997
264,-450.46331787109375,-450.119939,9,126.11899999999996
265,-387.165283203125,-387.079291,9,124.18299999999992
266,-400.97412109375,-400.710025,9,121.13899999999995
267,-395.58782958984375,-395.66875,9,119.12699999999997
268,-418.11968994140625,-418.030117,9,124.14299999999996
269,-465.01953125,-464.930576,9,125.091
270,-381.1591796875,-380.817057,9,120.15499999999994
271,-424.84130859375,-425.43906,9,130.18699999999995
272,-304.8400573730469,-304.686811,7,96.13299999999995
273,-439.1082458496094,-439.086749,9,127.14299999999994
274,-423.06695556640625,-423.001062,9,126.15499999999993
275,-401.9048767089844,-401.913594,9,123.15499999999994
276,-387.0279235839844,-387.131806,9,124.18299999999992
277,-423.2047424316406,-422.965812,9,126.15499999999993
278,-458.1279602050781,-458.00838,8,120.10399999999996
279,-436.9764404296875,-436.504165,9,129.16299999999995
280,-437.70635986328125,-437.905075,9,125.12699999999997
281,-402.10382080078125,-401.954415,9,123.15499999999994
282,-449.88104248046875,-450.095536,9,126.11899999999997
283,-438.33380126953125,-439.11991,9,127.14299999999994
284,-362.77581787109375,-362.641433,8,109.12799999999996
285,-416.77044677734375,-416.772391,9,122.12699999999997
286,-439.0379638671875,-439.04149,9,127.14299999999996
287,-384.30255126953125,-384.693389,9,120.15099999999994
288,-438.9349365234375,-439.09535,9,127.14299999999996
289,-440.4767150878906,-439.065791,9,127.14299999999993
290,-459.04327392578125,-458.97466,9,128.12699999999995
291,-436.9407043457031,-436.639642,9,123.11099999999996
292,-322.31219482421875,-322.135917,7,93.08499999999998
293,-417.6838073730469,-418.006022,9,124.14299999999997
294,-387.392578125,-387.026237,9,124.18299999999992
295,-438.22930908203125,-437.911449,9,125.12699999999995
296,-422.9711608886719,-423.022562,9,126.15499999999994
297,-383.27288818359375,-383.236384,9,124.18699999999993
298,-387.2228698730469,-387.067313,9,124.18299999999992
299,-414.23175048828125,-414.173315,9,124.14699999999995
300,-490.8804931640625,-491.115175,9,130.10299999999998
301,-421.80548095703125,-421.775223,9,124.13899999999994
302,-439.0155334472656,-439.136854,9,127.14299999999994
303,-431.95166015625,-431.66304,9,121.09899999999999
304,-401.9831237792969,-401.85788,9,123.15499999999994
305,-398.60296630859375,-399.365414,9,125.17499999999995
306,-458.630126953125,-458.956371,9,128.12699999999995
307,-460.1160888671875,-460.215274,9,130.14299999999997
308,-454.1811828613281,-453.956487,9,126.11499999999997
309,-419.5785827636719,-419.164816,9,126.15899999999995
310,-388.2388610839844,-388.293864,9,126.19899999999991
311,-389.3697509765625,-389.490756,9,128.21499999999992
312,-401.19757080078125,-401.023092,8,115.13199999999995
313,-385.70574951171875,-385.826537,9,122.16699999999993
314,-380.25262451171875,-380.797809,9,120.15499999999994
315,-400.73834228515625,-400.76706,9,121.13899999999995
316,-403.6578674316406,-404.319807,9,127.18699999999993
317,-398.600341796875,-398.096167,9,123.15899999999995
318,-389.063232421875,-388.312701,9,126.19899999999991
319,-363.45611572265625,-363.910008,8,111.14399999999993
320,-386.0065612792969,-385.849358,9,122.16699999999993
321,-403.2396240234375,-403.101591,9,125.17099999999995
322,-412.0500793457031,-411.752012,9,120.11499999999997
323,-388.7601318359375,-388.319029,9,126.19899999999993
324,-420.7619934082031,-420.371032,9,128.17499999999995
325,-455.40570068359375,-455.174612,9,128.13099999999994
326,-460.28143310546875,-460.144894,9,130.14299999999997
327,-387.4469299316406,-387.086014,9,124.18299999999992
328,-379.049560546875,-378.732762,8,110.11599999999997
329,-353.481689453125,-353.589682,9,126.2429999999999
330,-417.1880187988281,-416.783347,9,122.12699999999997
331,-379.0225524902344,-378.70468,8,110.11599999999996
332,-459.11572265625,-458.954357,9,128.12699999999995
333,-471.34893798828125,-471.174234,9,129.11899999999997
334,-416.8575439453125,-416.869812,9,122.12699999999997
335,-365.8049621582031,-365.982464,9,121.18299999999994
336,-384.85357666015625,-384.889269,8,114.14399999999995
337,-403.2696533203125,-403.133326,9,125.17099999999994
338,-308.4961242675781,-308.516376,7,96.12899999999996
339,-461.5757141113281,-461.370819,9,132.159
340,-418.3647155761719,-418.028682,9,124.14299999999996
341,-380.9647521972656,-380.822631,9,120.15499999999994
342,-384.8171691894531,-384.952738,8,114.14399999999995
343,-326.1104736328125,-325.808754,7,99.13299999999995
344,-424.07257080078125,-424.193464,9,128.17099999999994
345,-454.1202087402344,-453.901506,9,126.11499999999997
346,-438.8233642578125,-439.148943,9,127.14299999999993
347,-387.0598449707031,-387.036555,9,124.18299999999992
348,-387.0848388671875,-387.044115,9,124.18299999999992
349,-386.56085205078125,-387.126954,9,124.18299999999992
350,-399.73193359375,-399.817703,8,113.11599999999996
351,-424.5667724609375,-424.223992,9,128.17099999999994
352,-425.61572265625,-425.435881,9,130.18699999999995
353,-438.9429931640625,-439.121066,9,127.14299999999994
354,-416.6419677734375,-416.75661,9,122.12699999999995
355,-386.0877685546875,-385.796985,9,122.16699999999993
356,-423.0533142089844,-422.977072,9,126.15499999999993
357,-424.41839599609375,-424.21185,9,128.17099999999994
358,-425.2640380859375,-425.447633,9,130.18699999999995
359,-348.88836669921875,-348.972961,8,112.17199999999994
360,-418.53033447265625,-418.064557,9,124.14299999999996
361,-414.1898193359375,-414.725133,8,112.08799999999997
362,-403.2572021484375,-403.129424,9,125.17099999999995
363,-459.0704650878906,-458.99616,9,128.12699999999995
364,-460.28497314453125,-460.13634,9,130.14299999999997
365,-382.94171142578125,-383.224058,9,124.18699999999993
366,-419.217529296875,-419.186676,9,126.15899999999995
367,-473.9073486328125,-473.746616,9,127.09899999999998
368,-389.47943115234375,-389.48734,9,128.21499999999992
369,-382.01727294921875,-382.055705,9,122.17099999999994
370,-384.0320739746094,-383.713603,8,112.12799999999996
371,-431.5837707519531,-431.45415,9,127.15099999999997
372,-437.82086181640625,-437.78938,9,125.12699999999997
373,-423.29852294921875,-422.990877,9,126.15499999999993
374,-459.20440673828125,-458.906051,9,128.12699999999995
375,-435.66119384765625,-435.291893,9,127.14699999999996
376,-460.3577880859375,-460.168346,9,130.14299999999997
377,-417.9471130371094,-417.968081,9,124.14299999999994
378,-351.30072021484375,-351.139928,9,122.21099999999991
379,-385.93408203125,-385.870023,9,122.16699999999993
380,-436.78790283203125,-436.580573,9,123.11099999999996
381,-423.2760925292969,-422.963815,9,126.15499999999993
382,-403.7091064453125,-404.296774,9,127.18699999999993
383,-309.58837890625,-309.440041,8,104.15199999999994
384,-375.7078857421875,-375.35753,7,98.06099999999999
385,-453.86016845703125,-453.931704,9,126.11499999999997
386,-385.98394775390625,-385.786098,9,122.16699999999993
387,-438.9703369140625,-439.015927,9,127.14299999999994
388,-362.90252685546875,-362.638491,8,109.12799999999996
389,-366.3200988769531,-365.900046,9,121.18299999999994
390,-450.3153991699219,-450.094596,9,126.11899999999999
391,-426.99468994140625,-426.636503,9,132.20299999999997
392,-436.696533203125,-436.507329,9,123.11099999999996
393,-422.82476806640625,-423.012644,9,126.15499999999993
394,-386.02587890625,-385.842203,9,122.16699999999993
395,-311.78790283203125,-311.829298,8,108.18399999999993
396,-403.39654541015625,-403.080317,9,125.17099999999994
397,-403.45281982421875,-403.053153,9,125.17099999999994
398,-405.34991455078125,-405.55478,9,129.20299999999995
399,-475.1823425292969,-475.025007,9,129.11499999999998
400,-425.311279296875,-425.410532,9,130.18699999999995
401,-394.96197509765625,-394.768122,8,111.10399999999997
402,-402.19390869140625,-401.92081,9,123.15499999999993
403,-423.2456359863281,-422.993497,9,126.15499999999993
404,-417.8828430175781,-418.013533,9,124.14299999999996
405,-379.8773498535156,-379.699011,9,118.13899999999995
406,-415.7255859375,-415.869946,8,114.10399999999996
407,-347.6850891113281,-347.752626,8,110.15599999999993
408,-473.45574951171875,-473.868377,9,127.09899999999995
409,-431.18585205078125,-430.218489,9,125.13499999999999
410,-388.4308776855469,-388.250362,9,126.19899999999991
411,-460.2220458984375,-460.221071,9,130.14299999999997
412,-306.1086120605469,-305.841708,7,98.14899999999996
413,-378.8462219238281,-378.724443,8,110.11599999999997
414,-351.20904541015625,-351.115253,9,122.21099999999991
415,-439.12591552734375,-439.119908,9,127.14299999999994
416,-417.12628173828125,-416.804417,9,122.12699999999995
417,-397.25030517578125,-396.937539,9,121.14299999999996
418,-402.05731201171875,-401.947327,9,123.15499999999994
419,-402.0335388183594,-401.960399,9,123.15499999999994
420,-404.6104736328125,-404.299746,9,127.18699999999993
421,-366.5386047363281,-366.241547,8,115.17599999999992
422,-363.5968322753906,-363.462568,9,117.15099999999995
423,-412.1744689941406,-412.032309,8,114.10799999999996
424,-348.2599792480469,-347.799443,8,110.15599999999993
425,-419.24920654296875,-419.192706,9,126.15899999999993
426,-388.16314697265625,-388.295235,9,126.19899999999991
427,-401.759765625,-401.935666,9,123.15499999999993
428,-350.1494140625,-349.875363,9,120.19499999999992
429,-360.75347900390625,-360.524422,7,99.08899999999997
430,-419.0115051269531,-419.253878,9,126.15899999999996
431,-383.9471435546875,-383.742751,8,112.12799999999996
432,-461.03369140625,-461.352466,9,132.159
433,-383.94775390625,-383.702262,8,112.12799999999994
434,-417.6165771484375,-417.034102,8,116.11999999999996
435,-364.47076416015625,-364.718678,9,119.16699999999994
436,-387.27093505859375,-387.083174,9,124.18299999999992
437,-389.7838439941406,-389.48088,9,128.21499999999992
438,-401.9649658203125,-401.918824,9,123.15499999999993
439,-343.9891662597656,-344.019775,8,110.15999999999994
440,-389.56268310546875,-389.488574,9,128.21499999999992
441,-404.33929443359375,-404.303907,9,127.18699999999993
442,-398.2828369140625,-398.266034,9,117.10699999999999
443,-362.5401611328125,-362.524239,8,109.12799999999996
444,-419.306884765625,-419.21353,9,126.15899999999996
445,-436.6764221191406,-436.655625,9,123.11099999999998
446,-422.1248779296875,-421.882161,9,124.13899999999995
447,-324.8570251464844,-324.567513,7,97.11699999999996
448,-417.0910949707031,-416.839712,9,122.12699999999997
449,-402.0066833496094,-401.892488,9,123.15499999999994
450,-326.9949645996094,-326.801926,8,107.15599999999995
451,-403.3909912109375,-403.203212,9,125.17099999999994
452,-368.77984619140625,-368.40563,9,125.21499999999992
453,-366.11602783203125,-365.947965,9,121.18299999999994
454,-459.84869384765625,-460.169451,9,130.14299999999997
455,-419.0765686035156,-419.226982,9,126.15899999999995
456,-437.64007568359375,-437.956714,9,125.12699999999995
457,-397.8903503417969,-398.148836,9,123.15899999999995
458,-416.906982421875,-416.818608,9,122.12699999999997
459,-379.1266174316406,-378.714664,8,110.11599999999997
460,-440.1654357910156,-440.269053,9,129.15899999999996
461,-401.86407470703125,-401.935175,9,123.15499999999994
462,-417.98095703125,-417.986896,9,124.14299999999996
463,-455.9329528808594,-456.360134,9,130.14699999999996
464,-389.92169189453125,-389.517915,9,128.21499999999992
465,-438.023681640625,-437.739013,9,125.12699999999995
466,-364.8169860839844,-364.838442,9,119.16699999999993
467,-435.5673828125,-435.294569,9,127.14699999999995
468,-402.7691650390625,-403.14588,9,125.17099999999994
469,-365.21209716796875,-365.05055,8,113.15999999999995
470,-401.0509033203125,-400.964847,8,115.13199999999993
471,-398.94500732421875,-398.60833,8,111.09999999999997
472,-475.17767333984375,-474.935798,9,129.11499999999995
473,-402.0924072265625,-401.894524,9,123.15499999999994
474,-389.15167236328125,-389.489332,9,128.21499999999992
475,-439.28924560546875,-439.078569,9,127.14299999999994
476,-469.2954406738281,-468.855213,9,125.08699999999997
477,-440.156494140625,-440.337161,9,129.15899999999996
478,-452.546875,-452.762764,9,124.09899999999998
479,-422.87542724609375,-423.067725,9,126.15499999999993
480,-387.19073486328125,-386.991841,9,124.18299999999992
481,-401.9823913574219,-401.973654,9,123.15499999999994
482,-439.20379638671875,-439.068349,9,127.14299999999994
483,-403.13525390625,-403.099088,9,125.17099999999994
484,-387.1710205078125,-387.11434,9,124.18299999999992
485,-404.41900634765625,-404.36595,9,127.18699999999991
486,-455.237060546875,-455.15119,9,128.13099999999997
487,-419.30987548828125,-419.178714,9,126.15899999999993
488,-396.9814758300781,-396.814213,9,121.14299999999996
489,-401.9486999511719,-401.927137,9,123.15499999999994
490,-346.6206970214844,-346.57921,8,108.13999999999994
491,-325.52838134765625,-325.546399,8,105.13999999999996
492,-364.38323974609375,-363.766589,8,111.14399999999995
493,-421.1326904296875,-420.824845,8,116.11599999999996
494,-402.889892578125,-403.124206,9,125.17099999999994
495,-383.93145751953125,-383.779169,8,112.12799999999994
496,-387.217529296875,-387.116319,9,124.18299999999994
497,-424.54095458984375,-424.184444,9,128.17099999999994
498,-396.9854736328125,-396.961315,9,121.14299999999997
499,-384.9004821777344,-384.605791,9,120.15099999999994
500,-401.8455810546875,-401.870539,9,123.15499999999994
501,-419.8954772949219,-419.684371,8,114.09999999999995
502,-403.1396789550781,-403.161354,9,125.17099999999994
503,-416.31170654296875,-416.744409,9,122.12699999999997
504,-286.650390625,-286.510514,6,85.10599999999997
505,-437.8043518066406,-437.896966,9,125.12699999999997
506,-403.02099609375,-403.129014,9,125.17099999999994
507,-419.204833984375,-419.211552,9,126.15899999999995
508,-401.8943786621094,-401.87512,9,123.15499999999996
509,-388.498046875,-388.327477,9,126.19899999999991
510,-417.7355041503906,-418.003445,9,124.14299999999994
511,-438.0611572265625,-437.850167,9,125.12699999999997
512,-388.05963134765625,-388.284069,9,126.19899999999991
513,-438.1355285644531,-437.917488,9,125.12699999999994
514,-388.63641357421875,-388.272681,9,126.19899999999993
515,-401.82769775390625,-401.967266,9,123.15499999999993
516,-423.487548828125,-423.018319,9,126.15499999999993
517,-419.0742492675781,-419.243317,9,126.15899999999993
518,-364.977783203125,-365.016525,8,113.15999999999994
519,-424.45611572265625,-424.201205,9,128.17099999999994
520,-460.08917236328125,-460.189327,9,130.14299999999997
