,true_energy,pred_energy,num_heavy_atoms,molecule_mass,abs_diff
50,-380.8275146484375,-380.4963684082031,9,120.15499999999994,0.331146240234375
51,-434.0749206542969,-433.87054443359375,9,125.13099999999996,0.204376220703125
52,-456.3665771484375,-456.1883239746094,9,130.147,0.178253173828125
53,-424.1949462890625,-423.8816223144531,9,128.17099999999994,0.313323974609375
54,-403.1567077636719,-402.7822570800781,9,125.17099999999994,0.37445068359375
55,-403.03533935546875,-402.77679443359375,9,125.17099999999994,0.258544921875
56,-350.1983947753906,-349.9459228515625,8,114.18799999999992,0.252471923828125
57,-439.10400390625,-438.73687744140625,9,127.14299999999994,0.36712646484375
58,-458.9574890136719,-458.5458679199219,9,128.12699999999995,0.41162109375
59,-421.782958984375,-421.57281494140625,9,124.13899999999994,0.21014404296875
60,-403.06298828125,-402.7669372558594,9,125.17099999999994,0.296051025390625
61,-385.8780212402344,-385.466064453125,9,122.16699999999993,0.411956787109375
62,-466.1763000488281,-466.1347351074219,9,127.10699999999999,0.04156494140625
63,-423.0222473144531,-422.69879150390625,9,126.15499999999993,0.323455810546875
64,-437.8714599609375,-437.604248046875,9,125.12699999999997,0.2672119140625
65,-473.8561096191406,-473.59478759765625,9,127.09899999999996,0.261322021484375
66,-365.9653625488281,-365.6932373046875,9,121.18299999999994,0.272125244140625
67,-389.4903259277344,-389.2038879394531,9,128.21499999999992,0.28643798828125
68,-455.1529541015625,-454.9023132324219,9,128.13099999999994,0.250640869140625
69,-348.66241455078125,-348.28155517578125,9,118.17899999999993,0.380859375
70,-423.0144958496094,-422.5985107421875,9,126.15499999999993,0.415985107421875
71,-341.5257568359375,-341.2792053222656,8,106.12799999999996,0.246551513671875
72,-358.92034912109375,-358.6024169921875,8,109.13199999999996,0.31793212890625
73,-475.0001220703125,-474.767578125,9,129.11499999999998,0.2325439453125
74,-368.37042236328125,-368.0469970703125,9,125.2149999999999,0.32342529296875
75,-403.0869445800781,-402.82318115234375,9,125.17099999999994,0.263763427734375
76,-384.6107177734375,-384.1891174316406,9,120.15099999999994,0.421600341796875
77,-436.5635986328125,-436.3582763671875,9,123.11099999999996,0.205322265625
78,-425.4407043457031,-425.1471252441406,9,130.18699999999995,0.2935791015625
79,-418.0811767578125,-417.7680969238281,9,124.14299999999996,0.313079833984375
80,-424.1831970214844,-423.947998046875,9,128.17099999999994,0.235198974609375
81,-382.04827880859375,-381.72625732421875,9,122.17099999999995,0.322021484375
82,-422.9917297363281,-422.7265930175781,9,126.15499999999994,0.26513671875
83,-382.1343078613281,-381.69390869140625,9,122.17099999999995,0.440399169921875
84,-425.40447998046875,-425.15167236328125,9,130.18699999999995,0.2528076171875
85,-469.994140625,-469.8625793457031,9,127.10299999999998,0.131561279296875
86,-416.87646484375,-416.4946594238281,9,122.12699999999995,0.381805419921875
87,-385.81597900390625,-385.4886779785156,9,122.16699999999993,0.327301025390625
88,-387.0776062011719,-386.710693359375,9,124.18299999999992,0.366912841796875
89,-460.16619873046875,-459.834716796875,9,130.14299999999997,0.33148193359375
90,-401.9330749511719,-401.6756591796875,9,123.15499999999994,0.257415771484375
91,-436.6418151855469,-436.4314270019531,9,123.11099999999996,0.21038818359375
92,-117.82479858398438,-117.71295166015625,3,42.08100000000002,0.111846923828125
93,-387.0428466796875,-386.7350769042969,9,124.18299999999992,0.307769775390625
94,-456.3524475097656,-456.1302490234375,9,130.147,0.222198486328125
95,-414.1936950683594,-413.97125244140625,9,124.14699999999996,0.222442626953125
96,-477.4713134765625,-477.2003479003906,9,133.14700000000002,0.270965576171875
97,-403.19183349609375,-402.8369445800781,9,125.17099999999994,0.354888916015625
98,-455.1963806152344,-454.97784423828125,9,128.13099999999994,0.218536376953125
99,-388.25848388671875,-387.9160461425781,9,126.19899999999991,0.342437744140625
100,-417.97540283203125,-417.72381591796875,9,124.14299999999996,0.2515869140625
101,-403.1532287597656,-402.851318359375,9,125.17099999999994,0.301910400390625
102,-388.26812744140625,-387.9525451660156,9,126.19899999999991,0.315582275390625
103,-417.9619445800781,-417.6685485839844,9,124.14299999999994,0.29339599609375
104,-387.33160400390625,-387.1454772949219,8,118.17599999999992,0.186126708984375
105,-417.9913635253906,-417.743896484375,9,124.14299999999994,0.247467041015625
106,-431.4357604980469,-431.3042297363281,9,127.15099999999997,0.13153076171875
107,-403.1063537597656,-402.84967041015625,9,125.17099999999994,0.256683349609375
108,-494.89019775390625,-494.6054382324219,9,130.099,0.284759521484375
109,-385.8515319824219,-385.4477844238281,9,122.16699999999993,0.40374755859375
110,-454.02032470703125,-453.75274658203125,9,126.11499999999997,0.267578125
111,-348.97723388671875,-348.7214660644531,8,112.17199999999994,0.255767822265625
112,-424.18505859375,-423.91644287109375,9,128.17099999999994,0.26861572265625
113,-399.343994140625,-399.1214904785156,9,125.17499999999994,0.222503662109375
114,-403.0628662109375,-402.85986328125,9,125.17099999999994,0.2030029296875
115,-422.98944091796875,-422.689453125,9,126.15499999999993,0.29998779296875
116,-435.3089599609375,-435.0658264160156,9,127.14699999999995,0.243133544921875
117,-400.7624206542969,-400.4305419921875,9,121.13899999999994,0.331878662109375
118,-437.8683776855469,-437.4543151855469,9,125.12699999999994,0.4140625
119,-403.061279296875,-402.8246154785156,9,125.17099999999992,0.236663818359375
120,-401.9045104980469,-401.6050109863281,9,123.15499999999994,0.29949951171875
121,-461.3667907714844,-461.1145935058594,9,132.159,0.252197265625
122,-419.21881103515625,-418.9149169921875,9,126.15899999999996,0.30389404296875
123,-428.9568176269531,-428.7528076171875,9,123.11899999999999,0.204010009765625
124,-422.978271484375,-422.6051025390625,9,126.15499999999993,0.3731689453125
125,-460.1617736816406,-459.94085693359375,9,130.14299999999997,0.220916748046875
126,-458.93292236328125,-458.6170654296875,9,128.12699999999995,0.31585693359375
127,-380.82366943359375,-380.4283142089844,9,120.15499999999994,0.395355224609375
128,-439.1153259277344,-438.8536376953125,9,127.14299999999994,0.261688232421875
129,-414.20166015625,-413.9066467285156,9,124.14699999999996,0.295013427734375
130,-339.4527893066406,-339.2106628417969,7,96.08899999999997,0.24212646484375
131,-452.7386779785156,-452.5013427734375,9,124.09899999999998,0.237335205078125
132,-461.3682861328125,-461.0928649902344,9,132.159,0.275421142578125
133,-351.14208984375,-350.8175354003906,9,122.21099999999991,0.324554443359375
134,-418.0876770019531,-417.7762756347656,9,124.14299999999996,0.3114013671875
135,-418.0479736328125,-417.6722106933594,9,124.14299999999996,0.375762939453125
136,-401.83526611328125,-401.645751953125,9,123.15499999999994,0.18951416015625
137,-398.09100341796875,-397.93048095703125,9,123.15899999999995,0.1605224609375
138,-403.1328125,-402.7786560058594,9,125.17099999999994,0.354156494140625
139,-421.7406005859375,-421.4709777832031,9,124.13899999999994,0.269622802734375
140,-456.3586730957031,-456.16522216796875,9,130.14699999999996,0.193450927734375
141,-425.4034729003906,-425.1478576660156,9,130.18699999999995,0.255615234375
142,-364.712158203125,-364.5389099121094,9,119.16699999999993,0.173248291015625
143,-472.6835632324219,-472.3471374511719,9,125.08299999999997,0.33642578125
144,-418.08258056640625,-417.7476806640625,9,124.14299999999994,0.33489990234375
145,-419.2135314941406,-418.9590148925781,9,126.15899999999996,0.2545166015625
146,-432.89849853515625,-432.64483642578125,9,123.11499999999997,0.253662109375
147,-367.121826171875,-366.8553161621094,9,123.19899999999993,0.266510009765625
148,-418.0428771972656,-417.6448974609375,9,124.14299999999994,0.397979736328125
149,-440.2631530761719,-439.9921875,9,129.15899999999996,0.270965576171875
150,-365.9432678222656,-365.58197021484375,9,121.18299999999994,0.361297607421875
151,-421.720947265625,-421.4079895019531,9,124.13899999999995,0.312957763671875
152,-440.3128662109375,-440.0330810546875,9,129.15899999999996,0.27978515625
153,-422.96539306640625,-422.5807189941406,9,126.15499999999993,0.384674072265625
154,-453.9517517089844,-453.6863708496094,9,126.11499999999997,0.265380859375
155,-396.86932373046875,-396.59893798828125,9,121.14299999999996,0.2703857421875
156,-475.0370178222656,-474.83135986328125,9,129.11499999999998,0.205657958984375
157,-387.052734375,-386.72259521484375,9,124.18299999999992,0.33013916015625
158,-435.2636413574219,-435.01177978515625,9,127.14699999999998,0.251861572265625
159,-435.2693786621094,-435.0283508300781,9,127.14699999999996,0.24102783203125
160,-461.36309814453125,-461.0533142089844,9,132.159,0.309783935546875
161,-424.21221923828125,-423.9018249511719,9,128.17099999999994,0.310394287109375
162,-476.20355224609375,-475.9700012207031,9,131.131,0.233551025390625
163,-476.2276306152344,-476.0213623046875,9,131.131,0.206268310546875
164,-399.3559265136719,-399.0495300292969,9,125.17499999999994,0.306396484375
165,-422.93756103515625,-422.5997009277344,9,126.15499999999993,0.337860107421875
166,-401.8124084472656,-401.5569763183594,9,123.15499999999994,0.25543212890625
167,-440.284423828125,-440.0340270996094,9,129.15899999999993,0.250396728515625
168,-355.4464416503906,-355.3661193847656,7,97.07699999999998,0.080322265625
169,-232.37770080566406,-232.24232482910156,5,72.10699999999996,0.1353759765625
170,-387.0371398925781,-386.72406005859375,9,124.18299999999992,0.313079833984375
171,-387.11688232421875,-386.78912353515625,9,124.18299999999992,0.3277587890625
172,-404.2896728515625,-403.98126220703125,9,127.18699999999991,0.30841064453125
173,-439.04718017578125,-438.727783203125,9,127.14299999999994,0.31939697265625
174,-421.86767578125,-421.4559631347656,9,124.13899999999994,0.411712646484375
175,-387.0852355957031,-386.7237243652344,9,124.18299999999994,0.36151123046875
176,-403.13665771484375,-402.7918395996094,9,125.17099999999994,0.344818115234375
177,-456.2835693359375,-456.2031555175781,9,130.147,0.080413818359375
178,-424.1900634765625,-423.9120788574219,9,128.17099999999994,0.277984619140625
179,-366.2222900390625,-366.08172607421875,8,115.17599999999993,0.14056396484375
180,-439.1810302734375,-438.9090270996094,9,127.14299999999994,0.272003173828125
181,-440.29705810546875,-440.069091796875,9,129.15899999999996,0.22796630859375
182,-382.1203308105469,-381.7708740234375,9,122.17099999999995,0.349456787109375
183,-314.27398681640625,-314.0706787109375,8,112.21599999999991,0.20330810546875
184,-455.1636047363281,-454.89892578125,9,128.13099999999994,0.264678955078125
185,-384.4764404296875,-384.2712707519531,9,126.20299999999993,0.205169677734375
186,-473.8675537109375,-473.5915832519531,9,127.09899999999995,0.275970458984375
187,-389.48175048828125,-389.2056579589844,9,128.21499999999992,0.276092529296875
188,-491.1233825683594,-491.0121765136719,9,130.10299999999998,0.1112060546875
189,-457.7286071777344,-457.4062194824219,9,126.11099999999995,0.3223876953125
190,-423.0660095214844,-422.635009765625,9,126.15499999999993,0.430999755859375
191,-403.0732116699219,-402.73834228515625,9,125.17099999999992,0.334869384765625
192,-401.9095458984375,-401.5252380371094,9,123.15499999999994,0.384307861328125
193,-419.2579650878906,-418.9605407714844,9,126.15899999999995,0.29742431640625
194,-422.9634704589844,-422.6055603027344,9,126.15499999999993,0.35791015625
195,-384.57952880859375,-384.290771484375,9,120.15099999999994,0.28875732421875
196,-366.2229919433594,-366.0492248535156,8,115.17599999999992,0.17376708984375
197,-490.2240905761719,-490.15771484375,9,129.098403163,0.066375732421875
198,-383.74371337890625,-383.4224853515625,8,112.12799999999994,0.32122802734375
199,-400.7336120605469,-400.3203430175781,9,121.13899999999994,0.41326904296875
200,-424.2359313964844,-423.87359619140625,9,128.17099999999994,0.362335205078125
201,-403.1748352050781,-402.78387451171875,9,125.17099999999994,0.390960693359375
202,-400.723388671875,-400.4444580078125,9,121.13899999999995,0.2789306640625
203,-385.9135437011719,-385.4845275878906,9,122.16699999999993,0.42901611328125
204,-460.1686096191406,-459.85015869140625,9,130.14299999999997,0.318450927734375
205,-453.9918212890625,-453.718017578125,9,126.11499999999997,0.2738037109375
206,-440.334716796875,-440.02630615234375,9,129.15899999999993,0.30841064453125
207,-424.25384521484375,-423.9715881347656,9,128.17099999999994,0.282257080078125
208,-385.8479309082031,-385.3941955566406,9,122.16699999999994,0.4537353515625
209,-379.9866638183594,-379.712158203125,8,112.13199999999996,0.274505615234375
210,-380.9371337890625,-380.5650329589844,9,120.15499999999994,0.372100830078125
211,-422.96185302734375,-422.6854248046875,9,126.15499999999994,0.27642822265625
212,-404.3760986328125,-404.0650634765625,9,127.18699999999993,0.31103515625
213,-308.5613098144531,-308.2752380371094,7,96.12899999999995,0.28607177734375
214,-388.2695007324219,-387.93060302734375,9,126.19899999999991,0.338897705078125
215,-311.8462829589844,-311.4989318847656,8,108.18399999999993,0.34735107421875
216,-419.1198425292969,-418.8280334472656,9,126.15899999999993,0.29180908203125
217,-364.6780090332031,-364.3978271484375,9,119.16699999999993,0.280181884765625
218,-439.0704345703125,-438.82275390625,9,127.14299999999994,0.2476806640625
219,-414.3284606933594,-414.1715393066406,9,118.09499999999998,0.15692138671875
220,-434.1402893066406,-433.84954833984375,9,125.13099999999997,0.290740966796875
221,-325.72991943359375,-325.58868408203125,7,99.13299999999995,0.1412353515625
222,-455.1513671875,-454.91192626953125,9,128.13099999999994,0.23944091796875
223,-403.0880432128906,-402.8410949707031,9,125.17099999999992,0.2469482421875
224,-400.66253662109375,-400.44329833984375,9,121.13899999999994,0.21923828125
225,-349.90704345703125,-349.52789306640625,9,120.19499999999992,0.379150390625
226,-399.8934020996094,-399.6158142089844,8,113.11599999999996,0.277587890625
227,-383.3207702636719,-382.98077392578125,9,124.18699999999994,0.339996337890625
228,-468.8667297363281,-468.7023620605469,9,125.08699999999997,0.16436767578125
229,-414.16839599609375,-413.9390869140625,9,124.14699999999995,0.22930908203125
230,-423.04705810546875,-422.7198791503906,9,126.15499999999993,0.327178955078125
231,-383.2007141113281,-382.9629821777344,9,124.18699999999994,0.23773193359375
232,-440.2931823730469,-440.0652160644531,9,129.15899999999996,0.22796630859375
233,-383.2985534667969,-382.96966552734375,9,124.18699999999994,0.328887939453125
234,-420.7784729003906,-420.57061767578125,8,116.11599999999994,0.207855224609375
235,-473.8655090332031,-473.541748046875,9,127.09899999999996,0.323760986328125
236,-455.1206970214844,-454.95147705078125,9,128.13099999999997,0.169219970703125
237,-437.9369812011719,-437.5925598144531,9,125.12699999999995,0.34442138671875
238,-417.9596252441406,-417.6689758300781,9,124.14299999999996,0.2906494140625
239,-471.1937255859375,-470.9366760253906,9,129.11899999999997,0.257049560546875
240,-455.14764404296875,-454.917724609375,9,128.13099999999997,0.22991943359375
241,-385.87310791015625,-385.4516296386719,9,122.16699999999994,0.421478271484375
242,-421.7467041015625,-421.4774475097656,9,124.13899999999994,0.269256591796875
243,-458.9012451171875,-458.6517333984375,9,128.12699999999995,0.24951171875
244,-437.9150085449219,-437.5578308105469,9,125.12699999999995,0.357177734375
245,-383.2623596191406,-382.9424743652344,9,124.18699999999994,0.31988525390625
246,-452.8258361816406,-452.4834289550781,9,124.09899999999996,0.3424072265625
247,-344.0165100097656,-343.72784423828125,8,110.15999999999994,0.288665771484375
248,-401.02630615234375,-400.8122863769531,8,115.13199999999995,0.214019775390625
249,-417.96820068359375,-417.7797546386719,9,124.14299999999996,0.188446044921875
250,-439.08489990234375,-438.8523254394531,9,127.14299999999994,0.232574462890625
251,-422.99871826171875,-422.66802978515625,9,126.15499999999993,0.3306884765625
252,-426.6223449707031,-426.4055480957031,9,132.20299999999997,0.216796875
253,-385.87408447265625,-385.45648193359375,9,122.16699999999993,0.4176025390625
254,-455.0388488769531,-455.02667236328125,9,128.13099999999997,0.012176513671875
255,-423.07244873046875,-422.6492004394531,9,126.15499999999993,0.423248291015625
256,-462.7270202636719,-462.6012268066406,8,116.07080632599997,0.12579345703125
257,-349.8843994140625,-349.48626708984375,9,120.19499999999992,0.39813232421875
258,-363.84613037109375,-363.5868225097656,8,111.14399999999995,0.259307861328125
259,-349.9232177734375,-349.4945983886719,9,120.19499999999992,0.428619384765625
260,-401.9885559082031,-401.6375732421875,9,123.15499999999994,0.350982666015625
261,-364.8502502441406,-364.39849853515625,9,119.16699999999993,0.451751708984375
262,-439.0827941894531,-438.75701904296875,9,127.14299999999994,0.325775146484375
263,-417.9925231933594,-417.67791748046875,9,124.14299999999994,0.314605712890625
264,-384.9021301269531,-384.647705078125,8,114.14399999999993,0.254425048828125
265,-347.7614440917969,-347.547607421875,8,110.15599999999993,0.213836669921875
266,-470.0733642578125,-469.8646545410156,9,127.10299999999997,0.208709716796875
267,-379.9110107421875,-379.69659423828125,8,112.13199999999996,0.21441650390625
268,-417.96929931640625,-417.7466125488281,9,124.14299999999997,0.222686767578125
269,-403.0816650390625,-402.7560729980469,9,125.17099999999994,0.325592041015625
270,-419.2043762207031,-418.9019775390625,9,126.15899999999995,0.302398681640625
271,-399.79376220703125,-399.5927734375,8,113.11599999999994,0.20098876953125
272,-455.10015869140625,-454.9048156738281,9,128.13099999999994,0.195343017578125
273,-314.2678527832031,-314.0404968261719,8,112.21599999999991,0.22735595703125
274,-351.1817932128906,-350.82843017578125,9,122.21099999999991,0.353363037109375
275,-412.9663391113281,-412.7872314453125,9,122.13099999999997,0.179107666015625
276,-403.1293640136719,-402.85760498046875,9,125.17099999999994,0.271759033203125
277,-421.6594543457031,-421.52154541015625,9,130.19099999999995,0.137908935546875
278,-457.74810791015625,-457.4543151855469,9,126.11099999999995,0.293792724609375
279,-416.8550720214844,-416.5350646972656,9,122.12699999999997,0.32000732421875
280,-442.09014892578125,-441.7709655761719,9,126.13440316299996,0.319183349609375
281,-378.4990539550781,-378.1672058105469,9,116.12299999999998,0.33184814453125
282,-400.75189208984375,-400.44439697265625,9,121.13899999999994,0.3074951171875
283,-399.5826416015625,-399.16241455078125,9,119.12299999999996,0.42022705078125
284,-385.8507385253906,-385.5397033691406,9,122.16699999999993,0.31103515625
285,-396.9442138671875,-396.6791687011719,9,121.14299999999997,0.265045166015625
286,-365.052734375,-364.818359375,8,113.15999999999994,0.234375
287,-418.46954345703125,-418.2091064453125,8,112.08399999999997,0.26043701171875
288,-421.79656982421875,-421.4697570800781,9,124.13899999999994,0.326812744140625
289,-451.3504638671875,-451.22210693359375,9,128.13499999999996,0.12835693359375
290,-440.2657775878906,-440.00335693359375,9,129.15899999999996,0.262420654296875
291,-382.0769958496094,-381.6871032714844,9,122.17099999999995,0.389892578125
292,-437.82794189453125,-437.5306701660156,9,125.12699999999995,0.297271728515625
293,-403.19049072265625,-402.8383483886719,9,125.17099999999994,0.352142333984375
294,-351.15374755859375,-350.7828063964844,9,122.21099999999991,0.370941162109375
295,-457.8348693847656,-457.454833984375,9,126.11099999999995,0.380035400390625
296,-401.9352111816406,-401.5617370605469,9,123.15499999999994,0.37347412109375
297,-347.77728271484375,-347.403076171875,8,110.15599999999993,0.37420654296875
298,-423.004150390625,-422.6959533691406,9,126.15499999999993,0.308197021484375
299,-429.0894470214844,-428.9688720703125,9,123.11899999999997,0.120574951171875
300,-441.4495544433594,-441.27947998046875,9,131.17499999999998,0.170074462890625
301,-364.77557373046875,-364.4005432128906,9,119.16699999999994,0.375030517578125
302,-387.084228515625,-386.6925354003906,9,124.18299999999992,0.391693115234375
303,-404.3202819824219,-404.08355712890625,9,127.18699999999993,0.236724853515625
304,-439.064453125,-438.7789611816406,9,127.14299999999994,0.285491943359375
305,-470.07745361328125,-469.8824157714844,9,127.10299999999997,0.195037841796875
306,-414.6585998535156,-414.5453186035156,8,112.08799999999997,0.11328125
307,-440.299072265625,-440.02777099609375,9,129.15899999999996,0.27130126953125
308,-382.08819580078125,-381.7443542480469,9,122.17099999999994,0.343841552734375
309,-313.10906982421875,-312.91796875,8,110.19999999999992,0.19110107421875
310,-421.7993469238281,-421.52227783203125,9,124.13899999999994,0.277069091796875
311,-385.9101257324219,-385.4242248535156,9,122.16699999999993,0.48590087890625
312,-422.96600341796875,-422.6056213378906,9,126.15499999999993,0.360382080078125
313,-419.1809997558594,-418.8882751464844,9,126.15899999999993,0.292724609375
314,-439.14471435546875,-438.8665771484375,9,127.14299999999994,0.27813720703125
315,-401.8578796386719,-401.5422058105469,9,123.15499999999994,0.315673828125
316,-494.92999267578125,-494.663330078125,9,130.099,0.26666259765625
317,-385.74951171875,-385.40521240234375,9,122.16699999999993,0.34429931640625
318,-352.36737060546875,-352.1190490722656,9,124.2269999999999,0.248321533203125
319,-458.9318542480469,-458.5912170410156,9,128.12699999999995,0.34063720703125
320,-422.9874267578125,-422.6573486328125,9,126.15499999999993,0.330078125
321,-403.2000427246094,-402.8536682128906,9,125.17099999999994,0.34637451171875
322,-309.690185546875,-309.50921630859375,7,98.14499999999994,0.18096923828125
323,-460.14569091796875,-459.7945251464844,9,130.14299999999997,0.351165771484375
324,-398.1408996582031,-397.7873840332031,9,123.15899999999995,0.353515625
325,-403.11163330078125,-402.8014221191406,9,125.17099999999994,0.310211181640625
326,-475.0220947265625,-474.7281494140625,9,129.11499999999998,0.2939453125
327,-417.9980163574219,-417.66326904296875,9,124.14299999999996,0.334747314453125
328,-401.9396667480469,-401.68865966796875,9,123.15499999999994,0.251007080078125
329,-453.9997863769531,-453.7112731933594,9,126.11499999999997,0.28851318359375
330,-460.1285095214844,-459.8096008300781,9,130.14299999999997,0.31890869140625
331,-399.484375,-399.2189025878906,9,119.12299999999998,0.265472412109375
332,-470.0830078125,-469.9172058105469,9,127.10299999999997,0.165802001953125
333,-366.0056457519531,-365.6742858886719,9,121.18299999999994,0.33135986328125
334,-456.32415771484375,-456.1395568847656,9,130.14699999999996,0.184600830078125
335,-401.9109191894531,-401.578369140625,9,123.15499999999994,0.332550048828125
336,-420.4120788574219,-420.15283203125,9,128.17499999999993,0.259246826171875
337,-348.6338806152344,-348.24676513671875,9,118.17899999999993,0.387115478515625
338,-394.8175964355469,-394.6101379394531,8,111.10399999999997,0.20745849609375
339,-388.30072021484375,-387.9591369628906,9,126.19899999999991,0.341583251953125
340,-420.4131774902344,-420.1611022949219,9,128.17499999999993,0.2520751953125
341,-383.43701171875,-383.0415344238281,9,118.13499999999995,0.395477294921875
342,-387.0966796875,-386.746826171875,9,124.18299999999992,0.349853515625
343,-440.2526550292969,-440.0221252441406,9,129.15899999999996,0.23052978515625
344,-456.34197998046875,-456.17413330078125,9,130.147,0.1678466796875
345,-404.3044128417969,-404.023681640625,9,127.18699999999993,0.280731201171875
346,-455.1822814941406,-454.92449951171875,9,128.13099999999994,0.257781982421875
347,-476.21697998046875,-476.0203552246094,9,131.131,0.196624755859375
348,-418.04998779296875,-417.6969909667969,9,124.14299999999994,0.352996826171875
349,-420.5309753417969,-420.349853515625,9,122.12299999999995,0.181121826171875
350,-351.1715087890625,-350.81097412109375,9,122.21099999999991,0.36053466796875
351,-400.6675109863281,-400.38018798828125,9,121.13899999999995,0.287322998046875
352,-414.70355224609375,-414.52423095703125,8,112.08799999999997,0.1793212890625
353,-440.31732177734375,-440.03753662109375,9,129.15899999999996,0.27978515625
354,-403.114013671875,-402.8262939453125,9,125.17099999999994,0.2877197265625
355,-404.3818664550781,-404.06378173828125,9,127.18699999999993,0.318084716796875
356,-349.9216613769531,-349.473876953125,9,120.19499999999992,0.447784423828125
357,-439.052490234375,-438.6861572265625,9,127.14299999999994,0.3663330078125
358,-486.1111145019531,-486.0023498535156,9,128.09099999999998,0.1087646484375
359,-398.66357421875,-398.3855285644531,8,111.09999999999997,0.278045654296875
360,-423.02935791015625,-422.63092041015625,9,126.15499999999993,0.3984375
361,-440.28179931640625,-440.0442199707031,9,129.15899999999993,0.237579345703125
362,-401.9478759765625,-401.5626220703125,9,123.15499999999994,0.38525390625
363,-403.1058654785156,-402.7662048339844,9,125.17099999999994,0.33966064453125
364,-403.0695495605469,-402.7945861816406,9,125.17099999999992,0.27496337890625
365,-401.94598388671875,-401.6050720214844,9,123.15499999999994,0.340911865234375
366,-288.6484680175781,-288.3582763671875,7,95.14499999999995,0.290191650390625
367,-311.838134765625,-311.62554931640625,8,108.18399999999993,0.21258544921875
368,-421.79461669921875,-421.4917297363281,9,124.13899999999994,0.302886962890625
369,-423.0480651855469,-422.7215881347656,9,126.15499999999993,0.32647705078125
370,-432.89215087890625,-432.6240539550781,9,123.11499999999997,0.268096923828125
